Id,age,job,marital,education,default,balance,housing,loan,contact,month,duration,campaign,pdays,previous,y
1333,30,blue-collar,single,secondary,no,-457.0,yes,no,cellular,may,143,2,5000,0,no
1334,58,management,single,tertiary,no,1387.0,yes,no,cellular,may,174,5,5000,0,no
1335,45,management,divorced,tertiary,no,24598.0,yes,no,cellular,may,313,3,5000,0,no
1336,49,blue-collar,married,secondary,no,30.0,yes,no,cellular,may,135,4,5000,0,no
1337,42,admin.,single,secondary,no,1022.0,yes,no,cellular,may,146,2,5000,0,no
1338,53,technician,married,secondary,no,56.0,yes,yes,cellular,may,152,2,5000,0,no
1339,51,admin.,single,secondary,yes,-2.0,no,no,cellular,may,402,3,5000,0,no
1340,32,services,single,secondary,no,121.0,yes,no,cellular,may,213,2,5000,0,no
1341,41,blue-collar,single,secondary,no,842.0,yes,no,cellular,may,144,3,5000,0,no
1342,43,management,divorced,secondary,no,693.0,yes,no,cellular,may,124,3,5000,0,no
1343,40,blue-collar,divorced,secondary,no,-333.0,yes,no,cellular,may,183,2,5000,0,no
1344,50,blue-collar,married,primary,no,1533.0,yes,no,cellular,may,325,2,5000,0,no
1345,34,management,married,tertiary,no,46.0,yes,no,cellular,may,39,4,5000,0,no
1346,53,services,married,secondary,no,18.0,no,no,cellular,may,503,2,5000,0,no
1347,45,technician,married,secondary,no,44.0,yes,no,cellular,may,95,4,5000,0,no
1348,39,blue-collar,married,primary,no,-100.0,yes,no,cellular,may,680,2,5000,0,no
1349,44,services,married,tertiary,no,510.0,yes,no,cellular,may,421,4,5000,0,no
1350,55,management,married,tertiary,no,685.0,yes,no,cellular,may,174,3,5000,0,no
1351,46,management,single,tertiary,no,187.0,yes,no,cellular,may,113,2,5000,0,no
1352,45,blue-collar,married,secondary,no,66.0,yes,no,cellular,may,808,2,5000,0,no
1353,34,admin.,married,secondary,no,560.0,yes,no,cellular,may,198,3,5000,0,no
1354,36,blue-collar,married,secondary,no,0.0,yes,no,cellular,may,195,2,5000,0,no
1355,59,blue-collar,divorced,secondary,no,27.0,no,no,cellular,may,347,3,5000,0,no
1356,31,admin.,single,secondary,no,12.0,yes,no,cellular,may,208,2,5000,0,no
1357,44,blue-collar,single,secondary,no,34.0,yes,no,cellular,may,404,4,5000,0,no
1358,33,entrepreneur,single,tertiary,no,1068.0,yes,no,cellular,may,396,2,5000,0,no
1359,40,blue-collar,married,secondary,no,211.0,yes,no,cellular,may,216,4,5000,0,no
1360,46,admin.,single,tertiary,no,377.0,yes,no,cellular,may,98,2,5000,0,no
1361,48,management,married,tertiary,no,263.0,yes,no,cellular,may,350,2,5000,0,no
1362,42,services,married,secondary,no,1263.0,yes,no,cellular,may,114,2,5000,0,no
1363,27,services,married,secondary,no,8.0,yes,no,cellular,may,88,3,5000,0,no
1364,48,admin.,married,secondary,no,126.0,yes,yes,cellular,may,379,2,5000,0,no
1365,59,admin.,married,secondary,no,230.0,yes,no,cellular,may,190,3,5000,0,no
1366,46,technician,married,tertiary,no,841.0,yes,no,cellular,may,158,1,5000,0,no
1367,38,admin.,divorced,secondary,no,308.0,yes,no,cellular,may,102,1,5000,0,no
1368,43,management,divorced,tertiary,no,1.0,yes,no,cellular,may,306,1,5000,0,no
1369,38,admin.,divorced,tertiary,no,86.0,yes,no,cellular,may,218,1,5000,0,no
1370,23,student,single,secondary,no,157.0,yes,no,cellular,may,54,1,5000,0,no
1371,34,services,married,secondary,no,22.0,yes,no,cellular,may,344,1,5000,0,no
1372,38,admin.,married,secondary,no,46.0,yes,yes,cellular,may,195,1,5000,0,no
1373,37,blue-collar,married,secondary,no,1293.0,no,no,cellular,may,652,1,5000,0,no
1374,25,admin.,single,secondary,no,122.0,yes,no,cellular,may,286,1,5000,0,no
1375,48,blue-collar,married,secondary,no,131.0,yes,no,cellular,may,189,1,5000,0,no
1376,49,blue-collar,single,secondary,no,143.0,yes,no,cellular,may,83,1,5000,0,no
1377,38,admin.,single,secondary,no,393.0,no,no,cellular,may,184,2,5000,0,no
1378,43,blue-collar,married,primary,no,98.0,yes,no,cellular,may,235,1,5000,0,no
1379,33,management,married,tertiary,no,0.0,yes,no,cellular,may,290,1,5000,0,no
1380,55,blue-collar,married,secondary,no,224.0,yes,no,cellular,may,232,1,5000,0,no
1381,38,blue-collar,married,secondary,no,757.0,yes,no,cellular,may,133,1,5000,0,no
1382,49,services,married,secondary,no,245.0,yes,yes,cellular,may,318,1,5000,0,no
1383,40,management,married,secondary,no,8486.0,no,no,cellular,may,260,3,5000,0,no
1384,43,admin.,married,secondary,no,350.0,no,no,cellular,may,437,1,5000,0,no
1385,38,blue-collar,married,secondary,no,20.0,yes,no,cellular,may,402,1,5000,0,no
1386,58,services,married,secondary,no,1667.0,yes,yes,cellular,may,85,1,5000,0,no
1387,57,technician,married,secondary,no,345.0,yes,no,cellular,may,125,1,5000,0,no
1388,32,unemployed,married,secondary,no,10.0,yes,no,cellular,may,501,4,5000,0,no
1389,56,management,married,tertiary,no,830.0,yes,yes,cellular,may,1201,1,5000,0,yes
1390,58,blue-collar,divorced,secondary,no,29.0,yes,no,cellular,may,253,1,5000,0,no
1391,60,retired,divorced,secondary,no,545.0,yes,no,cellular,may,1030,1,5000,0,yes
1392,37,technician,married,tertiary,no,8730.0,yes,no,cellular,may,149,1,5000,0,no
1393,46,technician,divorced,tertiary,no,477.0,yes,no,cellular,may,114,1,5000,0,no
1394,27,admin.,married,secondary,no,4.0,yes,no,cellular,may,243,1,5000,0,no
1395,43,blue-collar,married,secondary,no,1205.0,yes,no,cellular,may,769,2,5000,0,no
1396,32,technician,single,secondary,no,0.0,yes,yes,cellular,may,135,3,5000,0,no
1397,40,admin.,single,secondary,no,263.0,yes,no,cellular,may,231,1,5000,0,no
1398,38,admin.,married,secondary,no,1.0,no,no,cellular,may,76,1,5000,0,no
1399,34,blue-collar,married,secondary,no,283.0,no,yes,cellular,may,199,1,5000,0,no
1400,47,blue-collar,married,primary,no,206.0,yes,no,cellular,may,152,1,5000,0,no
1401,42,housemaid,married,primary,no,17.0,yes,no,cellular,may,124,1,5000,0,no
1402,48,technician,married,secondary,no,141.0,yes,yes,cellular,may,424,1,5000,0,no
1403,29,self-employed,single,tertiary,no,16.0,yes,no,cellular,may,43,1,5000,0,no
1404,50,services,married,secondary,no,206.0,yes,no,cellular,may,154,1,5000,0,no
1405,52,technician,married,secondary,no,7.0,no,no,cellular,may,203,2,5000,0,no
1406,50,management,married,tertiary,no,0.0,no,no,cellular,may,326,1,5000,0,no
1407,58,retired,married,tertiary,no,0.0,no,no,cellular,may,393,1,5000,0,no
1408,46,blue-collar,divorced,primary,no,1927.0,yes,no,cellular,may,241,3,5000,0,no
1409,38,technician,married,secondary,no,284.0,yes,no,cellular,may,483,1,5000,0,no
1410,46,blue-collar,married,secondary,no,1660.0,yes,no,cellular,may,259,1,5000,0,no
1411,32,services,single,secondary,no,406.0,yes,no,cellular,may,227,1,5000,0,no
1412,51,blue-collar,married,primary,no,230.0,yes,no,cellular,may,673,1,5000,0,no
1413,39,admin.,single,secondary,no,-25.0,yes,no,cellular,may,576,1,5000,0,no
1414,48,admin.,married,secondary,no,182.0,yes,no,cellular,may,180,2,5000,0,no
1415,36,entrepreneur,married,tertiary,no,1169.0,yes,no,cellular,may,168,2,5000,0,no
1416,34,admin.,divorced,secondary,no,67.0,yes,no,cellular,may,90,1,5000,0,no
1417,40,technician,married,secondary,no,77.0,no,no,cellular,may,505,1,5000,0,no
1418,43,unemployed,married,secondary,no,0.0,yes,no,cellular,may,245,1,5000,0,no
1419,52,blue-collar,divorced,primary,no,55.0,yes,yes,cellular,may,186,1,5000,0,no
1420,33,technician,married,secondary,yes,72.0,yes,no,cellular,may,623,1,5000,0,no
1421,49,management,single,tertiary,no,163.0,yes,no,cellular,may,496,3,5000,0,no
1422,32,management,single,tertiary,no,151.0,yes,no,cellular,may,118,1,5000,0,no
1423,39,admin.,single,secondary,no,113.0,yes,no,cellular,may,342,1,5000,0,no
1424,40,blue-collar,married,secondary,no,0.0,yes,no,cellular,may,225,1,5000,0,no
1425,38,technician,single,tertiary,no,9.0,yes,no,cellular,may,185,3,5000,0,no
1426,43,management,married,secondary,no,375.0,yes,no,cellular,may,196,2,5000,0,no
1427,39,services,married,secondary,no,1142.0,yes,no,cellular,may,276,1,5000,0,no
1428,54,blue-collar,married,primary,no,2102.0,yes,no,cellular,may,76,1,5000,0,no
1429,38,technician,single,tertiary,no,4325.0,yes,no,cellular,may,87,1,5000,0,no
1430,40,blue-collar,married,secondary,no,217.0,yes,no,cellular,may,195,1,5000,0,no
1431,55,admin.,married,secondary,no,131.0,yes,no,cellular,may,744,1,5000,0,no
1432,42,management,married,tertiary,no,1680.0,yes,no,cellular,may,765,1,5000,0,no
1433,39,blue-collar,married,secondary,no,0.0,yes,no,cellular,may,262,1,5000,0,no
1434,40,blue-collar,married,primary,no,46.0,yes,no,cellular,may,119,1,5000,0,no
1435,32,blue-collar,married,secondary,no,320.0,yes,no,cellular,may,198,2,5000,0,no
1436,55,admin.,married,secondary,no,183.0,yes,no,cellular,may,150,1,5000,0,no
1437,45,blue-collar,married,secondary,no,39.0,no,no,cellular,may,241,1,5000,0,no
1438,35,management,single,tertiary,no,560.0,yes,no,cellular,may,181,1,5000,0,no
1439,58,technician,divorced,secondary,no,469.0,no,no,cellular,may,196,1,5000,0,no
1440,35,admin.,married,secondary,no,530.0,yes,no,cellular,may,149,1,5000,0,no
1441,49,services,married,primary,no,61.0,yes,no,cellular,may,246,1,5000,0,no
1442,34,technician,single,tertiary,no,242.0,yes,no,cellular,may,112,1,5000,0,no
1443,36,blue-collar,married,secondary,no,139.0,yes,no,cellular,may,309,2,5000,0,no
1444,24,self-employed,single,secondary,no,0.0,yes,no,cellular,may,278,1,5000,0,no
1445,34,technician,married,secondary,no,367.0,yes,no,cellular,may,140,1,5000,0,no
1446,51,admin.,divorced,secondary,no,228.0,yes,no,cellular,may,136,1,5000,0,no
1447,39,technician,single,secondary,no,45248.0,yes,no,cellular,may,1623,1,5000,0,yes
1448,50,self-employed,married,secondary,no,-84.0,yes,no,cellular,may,101,1,5000,0,no
1449,32,services,single,secondary,no,310.0,yes,no,cellular,may,144,1,5000,0,no
1450,42,blue-collar,married,secondary,no,132.0,yes,no,cellular,may,238,1,5000,0,no
1451,50,technician,married,secondary,no,797.0,yes,no,cellular,may,354,1,5000,0,no
1452,40,services,married,secondary,no,71.0,no,no,cellular,may,79,1,5000,0,no
1453,46,management,divorced,secondary,no,2.0,yes,no,cellular,may,187,1,5000,0,no
1454,37,management,married,tertiary,no,231.0,yes,yes,cellular,may,451,2,5000,0,no
1455,34,blue-collar,married,secondary,no,270.0,yes,yes,cellular,may,159,1,5000,0,no
1456,44,blue-collar,married,secondary,no,274.0,yes,yes,cellular,may,409,1,5000,0,no
1457,40,admin.,single,secondary,no,-109.0,yes,yes,cellular,may,170,1,5000,0,no
1458,37,technician,married,secondary,no,1.0,yes,no,cellular,may,608,1,5000,0,yes
1459,33,blue-collar,single,secondary,yes,-60.0,no,no,cellular,may,243,1,5000,0,no
1460,35,blue-collar,married,secondary,no,89.0,yes,no,cellular,may,145,2,5000,0,no
1461,58,blue-collar,divorced,secondary,no,-11.0,no,no,cellular,may,112,1,5000,0,no
1462,39,blue-collar,married,primary,no,0.0,yes,no,cellular,may,262,2,5000,0,no
1463,43,blue-collar,married,secondary,no,-509.0,yes,no,cellular,may,124,1,5000,0,no
1464,39,unemployed,married,primary,no,408.0,yes,no,cellular,may,53,1,5000,0,no
1465,36,services,single,primary,no,58.0,yes,no,cellular,may,134,1,5000,0,no
1466,57,retired,single,secondary,no,1640.0,no,yes,cellular,may,204,4,5000,0,no
1467,36,admin.,single,secondary,no,20.0,yes,no,cellular,may,186,1,5000,0,no
1468,50,blue-collar,married,primary,no,71.0,yes,no,cellular,may,678,1,5000,0,no
1469,55,blue-collar,married,secondary,no,52.0,yes,no,cellular,may,182,1,5000,0,no
1470,44,self-employed,married,tertiary,no,292.0,yes,no,cellular,may,162,1,5000,0,no
1471,44,services,divorced,secondary,no,424.0,yes,no,cellular,may,27,1,5000,0,no
1472,39,housemaid,single,primary,no,109.0,yes,no,cellular,may,699,3,5000,0,no
1473,46,blue-collar,married,secondary,no,1044.0,yes,no,cellular,may,43,1,5000,0,no
1474,39,blue-collar,married,secondary,no,983.0,yes,no,cellular,may,97,1,5000,0,no
1475,34,admin.,married,secondary,no,869.0,no,no,cellular,may,1677,1,5000,0,yes
1476,40,blue-collar,married,primary,no,668.0,yes,no,cellular,may,283,2,5000,0,no
1477,50,management,married,tertiary,no,964.0,yes,no,cellular,may,323,1,5000,0,no
1478,31,management,single,secondary,no,301.0,yes,no,cellular,may,82,1,5000,0,no
1479,37,admin.,single,secondary,no,140.0,yes,no,cellular,may,310,1,5000,0,no
1480,39,management,single,secondary,no,1877.0,yes,no,cellular,may,185,1,5000,0,no
1481,51,blue-collar,married,primary,no,1127.0,yes,no,cellular,may,47,1,5000,0,no
1482,41,technician,married,secondary,no,871.0,yes,no,cellular,may,145,1,5000,0,no
1483,41,technician,married,secondary,no,767.0,yes,yes,cellular,may,204,1,5000,0,no
1484,43,blue-collar,married,secondary,no,0.0,no,no,cellular,may,187,1,5000,0,no
1485,30,services,single,secondary,no,209.0,yes,no,cellular,may,30,2,5000,0,no
1486,54,management,divorced,primary,no,0.0,no,no,cellular,may,472,1,5000,0,no
1487,43,blue-collar,divorced,secondary,no,110.0,yes,yes,cellular,may,448,1,5000,0,no
1488,59,management,divorced,tertiary,no,-76.0,yes,yes,cellular,may,264,1,5000,0,no
1489,47,technician,married,secondary,no,178.0,yes,no,cellular,may,169,1,5000,0,no
1490,40,blue-collar,married,primary,no,-66.0,yes,no,cellular,may,288,1,5000,0,no
1491,32,technician,married,secondary,no,0.0,yes,no,cellular,may,176,2,5000,0,no
1492,29,blue-collar,married,secondary,no,1.0,yes,no,cellular,may,215,1,5000,0,no
1493,36,blue-collar,married,secondary,no,0.0,yes,no,cellular,may,337,1,5000,0,no
1494,55,unemployed,married,tertiary,no,5345.0,no,no,cellular,may,278,1,5000,0,no
1495,30,blue-collar,divorced,secondary,no,-209.0,yes,no,cellular,may,188,2,5000,0,no
1496,39,admin.,single,secondary,no,0.0,yes,no,cellular,may,174,2,5000,0,no
1497,39,blue-collar,divorced,secondary,no,42.0,yes,no,cellular,may,226,2,5000,0,no
1498,50,blue-collar,divorced,secondary,no,41.0,yes,no,cellular,may,190,1,5000,0,no
1499,44,blue-collar,married,secondary,no,-99.0,yes,no,cellular,may,111,2,5000,0,no
1500,37,technician,single,secondary,no,17.0,yes,no,cellular,may,164,1,5000,0,no
1501,46,admin.,married,primary,no,276.0,yes,yes,cellular,may,157,2,5000,0,no
1502,32,technician,single,secondary,no,-170.0,no,no,cellular,may,46,1,5000,0,no
1503,37,management,single,tertiary,no,230.0,yes,yes,cellular,may,374,1,5000,0,no
1504,29,blue-collar,married,secondary,no,9.0,yes,no,cellular,may,349,1,5000,0,no
1505,41,blue-collar,married,secondary,no,946.0,yes,no,cellular,may,325,1,5000,0,no
1506,45,blue-collar,married,primary,no,1297.0,yes,no,cellular,may,233,2,5000,0,no
1507,57,retired,divorced,secondary,no,-331.0,yes,no,cellular,may,531,1,5000,0,no
1508,48,blue-collar,single,secondary,no,44.0,yes,no,cellular,may,153,1,5000,0,no
1509,60,retired,married,secondary,yes,15.0,no,no,cellular,may,80,1,5000,0,no
1510,26,admin.,single,secondary,no,712.0,yes,no,cellular,may,232,1,5000,0,no
1511,58,retired,married,secondary,no,5435.0,yes,no,cellular,may,118,1,5000,0,no
1512,34,admin.,married,secondary,no,507.0,yes,no,cellular,may,190,1,5000,0,no
1513,55,unemployed,divorced,secondary,no,387.0,yes,no,cellular,may,918,1,5000,0,yes
1514,41,blue-collar,married,primary,no,0.0,yes,yes,cellular,may,238,1,5000,0,no
1515,50,management,divorced,secondary,no,1716.0,yes,no,cellular,may,82,1,5000,0,no
1516,49,entrepreneur,married,secondary,no,167.0,yes,yes,cellular,may,198,3,5000,0,no
1517,44,admin.,married,secondary,no,40.0,no,yes,cellular,may,160,2,5000,0,no
1518,44,blue-collar,married,primary,no,148.0,yes,no,cellular,may,211,1,5000,0,no
1519,31,technician,married,secondary,no,17.0,yes,yes,cellular,may,120,1,5000,0,no
1520,34,blue-collar,single,tertiary,no,1011.0,yes,no,cellular,may,136,1,5000,0,no
1521,46,management,single,secondary,no,1527.0,yes,no,cellular,may,269,1,5000,0,no
1522,42,management,married,tertiary,no,744.0,no,no,cellular,may,157,1,5000,0,no
1523,52,admin.,married,secondary,no,484.0,yes,no,cellular,may,128,1,5000,0,no
1524,29,management,single,tertiary,no,0.0,yes,no,cellular,may,211,1,5000,0,no
1525,53,retired,married,primary,no,136.0,yes,no,cellular,may,267,2,5000,0,no
1526,43,blue-collar,married,secondary,no,1335.0,yes,no,cellular,may,371,2,5000,0,no
1527,38,management,married,secondary,no,517.0,yes,no,cellular,may,288,2,5000,0,no
1528,46,management,married,tertiary,no,459.0,yes,no,cellular,may,221,1,5000,0,no
1529,48,management,divorced,secondary,no,549.0,yes,no,cellular,may,427,1,5000,0,no
1530,30,admin.,divorced,secondary,no,83.0,yes,yes,cellular,may,310,1,5000,0,no
1531,44,blue-collar,married,primary,no,213.0,no,no,cellular,may,158,1,5000,0,no
1532,31,housemaid,married,primary,no,203.0,yes,no,cellular,may,604,3,5000,0,no
1533,42,services,single,secondary,no,518.0,yes,no,cellular,may,198,1,5000,0,no
1534,40,management,single,tertiary,no,3877.0,yes,no,cellular,may,145,1,5000,0,no
1535,52,admin.,married,secondary,no,1236.0,yes,no,cellular,may,247,1,5000,0,no
1536,45,blue-collar,divorced,secondary,no,756.0,yes,no,cellular,may,179,2,5000,0,no
1537,48,blue-collar,married,secondary,no,157.0,yes,no,cellular,may,73,1,5000,0,no
1538,45,blue-collar,married,primary,no,-66.0,yes,no,cellular,may,263,2,5000,0,no
1539,34,blue-collar,married,secondary,no,245.0,yes,no,cellular,may,13,1,5000,0,no
1540,34,blue-collar,married,primary,no,-144.0,yes,no,cellular,may,79,2,5000,0,no
1541,46,blue-collar,married,secondary,no,71.0,yes,no,cellular,may,416,1,5000,0,no
1542,49,services,divorced,secondary,no,505.0,yes,no,cellular,may,162,1,5000,0,no
1543,50,technician,married,primary,no,249.0,yes,no,cellular,may,129,1,5000,0,no
1544,34,admin.,single,secondary,no,0.0,yes,no,cellular,may,150,1,5000,0,no
1545,40,unemployed,single,secondary,no,11.0,yes,no,cellular,may,43,1,5000,0,no
1546,36,admin.,married,secondary,no,639.0,yes,no,cellular,may,191,1,5000,0,no
1547,59,blue-collar,divorced,secondary,no,124.0,yes,no,cellular,may,26,1,5000,0,no
1548,45,blue-collar,married,secondary,no,82.0,yes,no,cellular,may,250,1,5000,0,no
1549,36,self-employed,married,tertiary,no,107.0,yes,no,cellular,may,146,1,5000,0,no
1550,56,services,married,secondary,no,473.0,yes,no,cellular,may,416,1,5000,0,no
1551,42,services,divorced,secondary,no,372.0,yes,yes,cellular,may,121,2,5000,0,no
1552,30,admin.,married,secondary,no,46.0,yes,no,cellular,may,114,2,5000,0,no
1553,30,student,single,tertiary,no,34.0,yes,no,cellular,may,289,1,5000,0,no
1554,47,self-employed,married,secondary,no,935.0,yes,no,cellular,may,225,1,5000,0,no
1555,33,blue-collar,married,secondary,no,-10.0,yes,no,cellular,may,123,1,5000,0,no
1556,36,admin.,married,secondary,no,-106.0,yes,no,cellular,may,130,2,5000,0,no
1557,39,services,divorced,primary,no,471.0,yes,no,cellular,may,161,2,5000,0,no
1558,56,admin.,divorced,secondary,no,778.0,yes,no,cellular,may,149,2,5000,0,no
1559,39,blue-collar,divorced,secondary,no,170.0,yes,no,cellular,may,268,2,5000,0,no
1560,42,technician,married,secondary,no,315.0,yes,no,cellular,may,259,2,5000,0,no
1561,52,blue-collar,married,secondary,no,3165.0,no,no,cellular,may,26,1,5000,0,no
1562,36,admin.,divorced,secondary,no,131.0,yes,no,cellular,may,153,1,5000,0,no
1563,35,entrepreneur,married,secondary,yes,204.0,yes,no,cellular,may,424,2,5000,0,no
1564,47,technician,married,secondary,no,83.0,yes,no,cellular,may,179,2,5000,0,no
1565,59,services,divorced,secondary,no,0.0,yes,yes,cellular,may,97,1,5000,0,no
1566,57,blue-collar,married,primary,no,5431.0,yes,yes,cellular,may,383,1,5000,0,no
1567,38,management,married,secondary,no,1759.0,yes,no,cellular,may,440,1,5000,0,no
1568,46,unemployed,married,secondary,no,-125.0,yes,no,cellular,may,23,1,5000,0,no
1569,34,blue-collar,married,secondary,no,0.0,no,no,cellular,may,195,1,5000,0,no
1570,28,services,single,secondary,no,5090.0,yes,no,cellular,may,1297,3,5000,0,yes
